"target" "subjectID" "experimentID" "rotation" "handedness" "trialID" "RT_LD" "Response_LD" "lexicality_LD" "orderIDLD" "accLD" "rtPrecLD" "accPrecLD" "lexicality" "base" "freqbase" "lengthtarget" "condition" "Old20base" "Old20target" "freqcluster" "cluster" "explInterp"
"vacanziero" "EM13" "LDF" "1" "D" "2037" 838 "word" "word" 63 1 847 1 "word" "vacanza" 3.537 10 "derived" 1.3 3.4 4.172 "iero" NA
"vacanziero" "EP37" "LDF" "1" "D" "2037" 874 "word" "word" 50 1 1286 0 "word" "vacanza" 3.537 10 "derived" 1.3 3.4 4.172 "iero" NA
"vacanziero" "MVT19" "LDF" "1" "D" "2037" 1121 "word" "word" 36 1 927 1 "word" "vacanza" 3.537 10 "derived" 1.3 3.4 4.172 "iero" NA
"vacanziero" "AC43" "LDF" "1" "D" "2037" 730 "word" "word" 94 1 803 1 "word" "vacanza" 3.537 10 "derived" 1.3 3.4 4.172 "iero" NA
"vacanziero" "FD55" "LDF" "1" "D" "2037" 826 "word" "word" 36 1 552 0 "word" "vacanza" 3.537 10 "derived" 1.3 3.4 4.172 "iero" NA
"vacanziero" "CF1" "LDF" "1" "D" "2037" 553 "word" "word" 94 1 728 1 "word" "vacanza" 3.537 10 "derived" 1.3 3.4 4.172 "iero" NA
"valigeria" "MC16" "LDF" "4" "D" "2282" 758 "nonword" "word" 66 0 718 1 "word" "valigia" 3.315 9 "derived" 1.7 2.55 4.452 "eria" NA
"valigeria" "ADC28" "LDF" "4" "D" "2282" 461 "word" "word" 88 1 503 1 "word" "valigia" 3.315 9 "derived" 1.7 2.55 4.452 "eria" NA
"valigeria" "VB10" "LDF" "4" "D" "2282" 733 "nonword" "word" 35 0 744 1 "word" "valigia" 3.315 9 "derived" 1.7 2.55 4.452 "eria" NA
"valigeria" "ADB4" "LDF" "4" "D" "2282" 1384 "nonword" "word" 65 0 1115 1 "word" "valigia" 3.315 9 "derived" 1.7 2.55 4.452 "eria" NA
"valigeria" "GP40" "LDF" "4" "D" "2282" 907 "word" "word" 76 1 590 1 "word" "valigia" 3.315 9 "derived" 1.7 2.55 4.452 "eria" NA
"valigeria" "GC46" "LDF" "4" "D" "2282" 807 "word" "word" 57 1 970 1 "word" "valigia" 3.315 9 "derived" 1.7 2.55 4.452 "eria" NA
"valigeria" "LJ22" "LDF" "4" "D" "2282" 812 "nonword" "word" 80 0 994 1 "word" "valigia" 3.315 9 "derived" 1.7 2.55 4.452 "eria" NA
"valigeria" "FC52" "LDF" "4" "D" "2282" 1182 "nonword" "word" 80 0 1075 1 "word" "valigia" 3.315 9 "derived" 1.7 2.55 4.452 "eria" NA
"valigeria" "ACV34" "LDF" "4" "S" "2282" 537 "word" "word" 88 1 573 1 "word" "valigia" 3.315 9 "derived" 1.7 2.55 4.452 "eria" NA
"vaporoso" "AV45" "LDF" "3" "D" "2197" 792 "word" "word" 24 1 644 1 "word" "vapore" 2.819 8 "derived" 1.55 2 4.911 "oso" NA
"vaporoso" "EV51" "LDF" "3" "D" "2197" 907 "word" "word" 35 1 724 1 "word" "vapore" 2.819 8 "derived" 1.55 2 4.911 "oso" NA
"vaporoso" "MP15" "LDF" "3" "D" "2197" 664 "word" "word" 92 1 828 1 "word" "vapore" 2.819 8 "derived" 1.55 2 4.911 "oso" NA
"vaporoso" "GG27" "LDF" "3" "D" "2197" 1189 "word" "word" 29 1 1012 1 "word" "vapore" 2.819 8 "derived" 1.55 2 4.911 "oso" NA
"vaporoso" "MC3" "LDF" "3" "D" "2197" 874 "word" "word" 35 1 705 1 "word" "vapore" 2.819 8 "derived" 1.55 2 4.911 "oso" NA
"vaporoso" "AB9" "LDF" "3" "D" "2197" 0 "NoResponse" "word" 44 0 822 1 "word" "vapore" 2.819 8 "derived" 1.55 2 4.911 "oso" NA
"vaporoso" "FC39" "LDF" "3" "D" "2197" 859 "word" "word" 38 1 741 1 "word" "vapore" 2.819 8 "derived" 1.55 2 4.911 "oso" NA
"vaporoso" "LM21" "LDF" "3" "D" "2197" 554 "word" "word" 29 1 708 1 "word" "vapore" 2.819 8 "derived" 1.55 2 4.911 "oso" NA
"vaporoso" "CS33" "LDF" "3" "D" "2197" 699 "word" "word" 29 1 672 1 "word" "vapore" 2.819 8 "derived" 1.55 2 4.911 "oso" NA
"varcaio" "ZF42" "LDF" "6" "D" "1411" 649 "nonword" "nonword" 32 1 1268 1 "nonword" "varco" 2.504 7 "pseudoword" 1.15 1.75 4.53 "aio" -0.0530560290634362
"varcaio" "AA18" "LDF" "6" "D" "1411" 741 "nonword" "nonword" 78 1 1332 1 "nonword" "varco" 2.504 7 "pseudoword" 1.15 1.75 4.53 "aio" -0.0530560290634362
"varcaio" "RE24" "LDF" "6" "S" "1411" 892 "nonword" "nonword" 42 1 1445 1 "nonword" "varco" 2.504 7 "pseudoword" 1.15 1.75 4.53 "aio" -0.0530560290634362
"varcaio" "SP12" "LDF" "6" "S" "1411" 707 "nonword" "nonword" 63 1 795 1 "nonword" "varco" 2.504 7 "pseudoword" 1.15 1.75 4.53 "aio" -0.0530560290634362
"varcaio" "CC6" "LDF" "6" "D" "1411" 616 "nonword" "nonword" 28 1 810 1 "nonword" "varco" 2.504 7 "pseudoword" 1.15 1.75 4.53 "aio" -0.0530560290634362
"varcaio" "GF54" "LDF" "6" "D" "1411" 640 "nonword" "nonword" 73 1 643 1 "nonword" "varco" 2.504 7 "pseudoword" 1.15 1.75 4.53 "aio" -0.0530560290634362
"varcaio" "MV48" "LDF" "6" "D" "1411" 727 "nonword" "nonword" 46 1 755 1 "nonword" "varco" 2.504 7 "pseudoword" 1.15 1.75 4.53 "aio" -0.0530560290634362
"varcaio" "GDL30" "LDF" "6" "D" "1411" 851 "nonword" "nonword" 46 1 881 1 "nonword" "varco" 2.504 7 "pseudoword" 1.15 1.75 4.53 "aio" -0.0530560290634362
"varcaio" "GS36" "LDF" "6" "D" "1411" 907 "nonword" "nonword" 73 1 540 1 "nonword" "varco" 2.504 7 "pseudoword" 1.15 1.75 4.53 "aio" -0.0530560290634362
"varpriro" "AF8" "LDF" "2" "D" "4071" 639 "nonword" "nonword" 35 1 763 1 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "MB38" "LDF" "2" "D" "4071" 692 "nonword" "nonword" 35 1 874 1 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "MN5" "LDF" "5" "S" "4383" 639 "nonword" "nonword" 23 1 825 1 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "DS31" "LDF" "1" "D" "4071" 517 "nonword" "nonword" 85 1 625 1 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "AB9" "LDF" "3" "D" "4227" 698 "nonword" "nonword" 35 1 871 1 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "AB53" "LDF" "5" "D" "4383" 961 "nonword" "nonword" 25 1 1109 1 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "SDC32" "LDF" "2" "D" "4071" 1074 "nonword" "nonword" 77 1 707 1 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "GDL30" "LDF" "6" "D" "4461" 754 "nonword" "nonword" 23 1 561 0 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "EV51" "LDF" "3" "D" "4227" 978 "nonword" "nonword" 65 1 851 1 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "LJ22" "LDF" "4" "D" "4305" 615 "nonword" "nonword" 46 1 656 1 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "CS33" "LDF" "3" "D" "4227" 731 "nonword" "nonword" 46 1 656 1 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "FC52" "LDF" "4" "D" "4305" 1059 "nonword" "nonword" 46 1 690 1 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "ADC28" "LDF" "4" "D" "4305" 526 "nonword" "nonword" 23 1 579 1 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "AC43" "LDF" "1" "D" "4071" 821 "nonword" "nonword" 46 1 759 1 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "EP37" "LDF" "1" "D" "4071" 1043 "nonword" "nonword" 95 1 1406 0 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "FLB20" "LDF" "2" "D" "4071" 597 "nonword" "nonword" 46 1 581 1 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "DM7" "LDF" "1" "D" "4071" 770 "nonword" "nonword" 23 1 865 1 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "RE24" "LDF" "6" "S" "4461" 829 "nonword" "nonword" 65 1 646 1 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "GP40" "LDF" "4" "D" "4305" 783 "nonword" "nonword" 86 1 845 0 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "SE23" "LDF" "5" "D" "4383" 974 "nonword" "nonword" 82 1 978 0 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "IF14" "LDF" "2" "D" "4071" 677 "nonword" "nonword" 25 1 633 1 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "SB35" "LDF" "5" "D" "4383" 873 "nonword" "nonword" 94 1 847 0 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "VA49" "LDF" "1" "D" "4071" 619 "nonword" "nonword" 63 1 607 1 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "CF1" "LDF" "1" "D" "4071" 570 "nonword" "nonword" 46 1 494 1 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "MP15" "LDF" "3" "D" "4227" 674 "nonword" "nonword" 29 1 709 1 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "AG25" "LDF" "1" "D" "4071" 847 "nonword" "nonword" 46 1 741 1 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "AR50" "LDF" "2" "D" "4071" 836 "nonword" "nonword" 46 1 673 1 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "LC44" "LDF" "2" "D" "4071" 708 "nonword" "nonword" 19 1 651 1 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "GC46" "LDF" "4" "D" "4305" 835 "nonword" "nonword" 69 1 506 0 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "AC29" "LDF" "5" "D" "4383" 844 "nonword" "nonword" 35 1 538 1 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "ACV34" "LDF" "4" "S" "4305" 944 "nonword" "nonword" 23 1 676 1 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "AA18" "LDF" "6" "D" "4461" 648 "nonword" "nonword" 35 1 643 1 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "GF54" "LDF" "6" "D" "4461" 535 "nonword" "nonword" 46 1 495 1 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "RS56" "LDF" "5" "D" "4383" 713 "nonword" "nonword" 23 1 478 0 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "MT11" "LDF" "5" "S" "4383" 773 "nonword" "nonword" 59 1 618 1 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "SS41" "LDF" "5" "D" "4383" 688 "nonword" "nonword" 37 1 742 1 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "FD55" "LDF" "1" "D" "4071" 734 "nonword" "nonword" 65 1 1174 1 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "VB10" "LDF" "4" "D" "4305" 557 "nonword" "nonword" 21 1 801 1 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "AV45" "LDF" "3" "D" "4227" 804 "nonword" "nonword" 69 1 906 1 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "MC26" "LDF" "2" "D" "4071" 618 "nonword" "nonword" 65 1 519 1 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "ZF42" "LDF" "6" "D" "4461" 580 "nonword" "nonword" 19 1 585 0 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "MC3" "LDF" "3" "D" "4227" 742 "nonword" "nonword" 65 1 697 1 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "SP12" "LDF" "6" "S" "4461" 556 "nonword" "nonword" 21 1 724 1 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "SP17" "LDF" "5" "D" "4383" 960 "nonword" "nonword" 46 1 1048 1 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "GS36" "LDF" "6" "D" "4461" 842 "nonword" "nonword" 46 1 666 1 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "LM21" "LDF" "3" "D" "4227" 876 "nonword" "nonword" 46 1 784 1 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "MV48" "LDF" "6" "D" "4461" 659 "nonword" "nonword" 23 1 754 1 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "EM13" "LDF" "1" "D" "4071" 832 "nonword" "nonword" 23 1 768 1 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "ADB4" "LDF" "4" "D" "4305" 1027 "nonword" "nonword" 41 1 1115 1 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "GG27" "LDF" "3" "D" "4227" 898 "nonword" "nonword" 46 1 909 1 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "CC6" "LDF" "6" "D" "4461" 685 "nonword" "nonword" 82 1 891 1 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "FC39" "LDF" "3" "D" "4227" 990 "word" "nonword" 82 0 944 1 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "GL47" "LDF" "5" "S" "4383" 619 "nonword" "nonword" 23 1 560 1 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "MVT19" "LDF" "1" "D" "4071" 1003 "nonword" "nonword" 65 1 973 1 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "DC2" "LDF" "2" "D" "4071" 755 "nonword" "nonword" 80 1 740 1 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"varpriro" "MC16" "LDF" "4" "D" "4305" 976 "nonword" "nonword" 82 1 931 1 "nonword" NA NA 7 "simple" NA 2.9 NA NA NA
"vedovanza" "DM7" "LDF" "1" "D" "2041" 672 "nonword" "word" 50 0 781 1 "word" "vedova" 3.12 9 "derived" 1.5 3.45 4.984 "anza" NA
"vedovanza" "AC43" "LDF" "1" "D" "2041" 740 "nonword" "word" 29 0 784 1 "word" "vedova" 3.12 9 "derived" 1.5 3.45 4.984 "anza" NA
"vedovanza" "FD55" "LDF" "1" "D" "2041" 552 "nonword" "word" 35 0 717 1 "word" "vedova" 3.12 9 "derived" 1.5 3.45 4.984 "anza" NA
"vedovanza" "CF1" "LDF" "1" "D" "2041" 454 "nonword" "word" 29 0 483 1 "word" "vedova" 3.12 9 "derived" 1.5 3.45 4.984 "anza" NA
"vedovanza" "EM13" "LDF" "1" "D" "2041" 908 "word" "word" 59 1 705 1 "word" "vedova" 3.12 9 "derived" 1.5 3.45 4.984 "anza" NA
"vedovanza" "EP37" "LDF" "1" "D" "2041" 1362 "nonword" "word" 54 0 0 0 "word" "vedova" 3.12 9 "derived" 1.5 3.45 4.984 "anza" NA
"vedovanza" "AG25" "LDF" "1" "D" "2041" 786 "word" "word" 29 1 695 1 "word" "vedova" 3.12 9 "derived" 1.5 3.45 4.984 "anza" NA
"vedovanza" "DS31" "LDF" "1" "D" "2041" 692 "word" "word" 30 1 638 1 "word" "vedova" 3.12 9 "derived" 1.5 3.45 4.984 "anza" NA
"vedovanza" "VA49" "LDF" "1" "D" "2041" 666 "word" "word" 32 1 522 1 "word" "vedova" 3.12 9 "derived" 1.5 3.45 4.984 "anza" NA
"vedovanza" "MVT19" "LDF" "1" "D" "2041" 927 "word" "word" 35 1 1779 1 "word" "vedova" 3.12 9 "derived" 1.5 3.45 4.984 "anza" NA
"ventume" "GDL30" "LDF" "6" "D" "1405" 937 "nonword" "nonword" 64 1 1088 1 "nonword" "vento" 3.646 7 "pseudoword" 1 1.95 4.033 "ume" -0.0871774958088306
"ventume" "AA18" "LDF" "6" "D" "1405" 571 "nonword" "nonword" 36 1 648 1 "nonword" "vento" 3.646 7 "pseudoword" 1 1.95 4.033 "ume" -0.0871774958088306
"ventume" "GS36" "LDF" "6" "D" "1405" 709 "nonword" "nonword" 92 1 633 1 "nonword" "vento" 3.646 7 "pseudoword" 1 1.95 4.033 "ume" -0.0871774958088306
"ventume" "GF54" "LDF" "6" "D" "1405" 626 "nonword" "nonword" 92 1 590 1 "nonword" "vento" 3.646 7 "pseudoword" 1 1.95 4.033 "ume" -0.0871774958088306
"ventume" "RE24" "LDF" "6" "S" "1405" 854 "nonword" "nonword" 50 1 1147 1 "nonword" "vento" 3.646 7 "pseudoword" 1 1.95 4.033 "ume" -0.0871774958088306
"ventume" "SP12" "LDF" "6" "S" "1405" 812 "nonword" "nonword" 42 1 596 1 "nonword" "vento" 3.646 7 "pseudoword" 1 1.95 4.033 "ume" -0.0871774958088306
"ventume" "MV48" "LDF" "6" "D" "1405" 864 "nonword" "nonword" 64 1 646 1 "nonword" "vento" 3.646 7 "pseudoword" 1 1.95 4.033 "ume" -0.0871774958088306
"ventume" "ZF42" "LDF" "6" "D" "1405" 771 "nonword" "nonword" 78 1 827 1 "nonword" "vento" 3.646 7 "pseudoword" 1 1.95 4.033 "ume" -0.0871774958088306
"ventume" "CC6" "LDF" "6" "D" "1405" 553 "nonword" "nonword" 19 1 932 1 "nonword" "vento" 3.646 7 "pseudoword" 1 1.95 4.033 "ume" -0.0871774958088306
"vettismo" "MC26" "LDF" "2" "D" "1102" 610 "nonword" "nonword" 25 1 572 1 "nonword" "vetta" 2.362 8 "pseudoword" 1 2.3 4.12 "ismo" -0.339960658597059
"vettismo" "DC2" "LDF" "2" "D" "1102" 737 "nonword" "nonword" 95 1 649 1 "nonword" "vetta" 2.362 8 "pseudoword" 1 2.3 4.12 "ismo" -0.339960658597059
"vettismo" "SDC32" "LDF" "2" "D" "1102" 1204 "nonword" "nonword" 32 1 805 1 "nonword" "vetta" 2.362 8 "pseudoword" 1 2.3 4.12 "ismo" -0.339960658597059
"vettismo" "FLB20" "LDF" "2" "D" "1102" 981 "nonword" "nonword" 89 1 704 1 "nonword" "vetta" 2.362 8 "pseudoword" 1 2.3 4.12 "ismo" -0.339960658597059
"vettismo" "MB38" "LDF" "2" "D" "1102" 798 "nonword" "nonword" 93 1 1379 1 "nonword" "vetta" 2.362 8 "pseudoword" 1 2.3 4.12 "ismo" -0.339960658597059
"vettismo" "AF8" "LDF" "2" "D" "1102" 1048 "nonword" "nonword" 93 1 634 1 "nonword" "vetta" 2.362 8 "pseudoword" 1 2.3 4.12 "ismo" -0.339960658597059
"vettismo" "IF14" "LDF" "2" "D" "1102" 579 "nonword" "nonword" 38 1 639 1 "nonword" "vetta" 2.362 8 "pseudoword" 1 2.3 4.12 "ismo" -0.339960658597059
"vettismo" "AR50" "LDF" "2" "D" "1102" 763 "nonword" "nonword" 89 1 806 1 "nonword" "vetta" 2.362 8 "pseudoword" 1 2.3 4.12 "ismo" -0.339960658597059
"vettismo" "LC44" "LDF" "2" "D" "1102" 618 "nonword" "nonword" 27 1 1109 1 "nonword" "vetta" 2.362 8 "pseudoword" 1 2.3 4.12 "ismo" -0.339960658597059
"vetturente" "EV51" "LDF" "3" "D" "1177" 887 "nonword" "nonword" 92 1 816 1 "nonword" "vettura" 2.468 10 "pseudoword" 1.75 3 5.879 "ente" -1.13061052347283
"vetturente" "FC39" "LDF" "3" "D" "1177" 853 "nonword" "nonword" 28 1 885 1 "nonword" "vettura" 2.468 10 "pseudoword" 1.75 3 5.879 "ente" -1.13061052347283
"vetturente" "CS33" "LDF" "3" "D" "1177" 956 "nonword" "nonword" 73 1 629 1 "nonword" "vettura" 2.468 10 "pseudoword" 1.75 3 5.879 "ente" -1.13061052347283
"vetturente" "AV45" "LDF" "3" "D" "1177" 812 "nonword" "nonword" 47 1 901 1 "nonword" "vettura" 2.468 10 "pseudoword" 1.75 3 5.879 "ente" -1.13061052347283
"vetturente" "MC3" "LDF" "3" "D" "1177" 1202 "nonword" "nonword" 92 1 925 1 "nonword" "vettura" 2.468 10 "pseudoword" 1.75 3 5.879 "ente" -1.13061052347283
"vetturente" "AB9" "LDF" "3" "D" "1177" 758 "nonword" "nonword" 78 1 537 1 "nonword" "vettura" 2.468 10 "pseudoword" 1.75 3 5.879 "ente" -1.13061052347283
"vetturente" "GG27" "LDF" "3" "D" "1177" 746 "nonword" "nonword" 73 1 641 1 "nonword" "vettura" 2.468 10 "pseudoword" 1.75 3 5.879 "ente" -1.13061052347283
"vetturente" "LM21" "LDF" "3" "D" "1177" 705 "nonword" "nonword" 73 1 639 1 "nonword" "vettura" 2.468 10 "pseudoword" 1.75 3 5.879 "ente" -1.13061052347283
"vetturente" "MP15" "LDF" "3" "D" "1177" 878 "nonword" "nonword" 53 1 769 1 "nonword" "vettura" 2.468 10 "pseudoword" 1.75 3 5.879 "ente" -1.13061052347283
"vicinanza" "AA18" "LDF" "6" "D" "2432" 589 "word" "word" 26 1 815 1 "word" "vicino" 4.331 9 "derived" 1 2.6 4.984 "anza" NA
"vicinanza" "ZF42" "LDF" "6" "D" "2432" 627 "word" "word" 72 1 644 1 "word" "vicino" 4.331 9 "derived" 1 2.6 4.984 "anza" NA
"vicinanza" "FC52" "LDF" "4" "D" "2262" 729 "word" "word" 84 1 781 1 "word" "vicino" 4.331 9 "derived" 1 2.6 4.984 "anza" NA
"vicinanza" "GF54" "LDF" "6" "D" "2432" 439 "word" "word" 22 1 427 1 "word" "vicino" 4.331 9 "derived" 1 2.6 4.984 "anza" NA
"vicinanza" "GC46" "LDF" "4" "D" "2262" 671 "word" "word" 48 1 726 1 "word" "vicino" 4.331 9 "derived" 1 2.6 4.984 "anza" NA
"vicinanza" "MC16" "LDF" "4" "D" "2262" 680 "word" "word" 74 1 874 0 "word" "vicino" 4.331 9 "derived" 1 2.6 4.984 "anza" NA
"vicinanza" "GP40" "LDF" "4" "D" "2262" 647 "word" "word" 45 1 797 1 "word" "vicino" 4.331 9 "derived" 1 2.6 4.984 "anza" NA
"vicinanza" "GDL30" "LDF" "6" "D" "2432" 1027 "word" "word" 83 1 1213 1 "word" "vicino" 4.331 9 "derived" 1 2.6 4.984 "anza" NA
"vicinanza" "GS36" "LDF" "6" "D" "2432" 550 "word" "word" 22 1 492 1 "word" "vicino" 4.331 9 "derived" 1 2.6 4.984 "anza" NA
"vicinanza" "MV48" "LDF" "6" "D" "2432" 631 "word" "word" 83 1 810 1 "word" "vicino" 4.331 9 "derived" 1 2.6 4.984 "anza" NA
"vicinanza" "LJ22" "LDF" "4" "D" "2262" 647 "word" "word" 84 1 534 1 "word" "vicino" 4.331 9 "derived" 1 2.6 4.984 "anza" NA
"vicinanza" "VB10" "LDF" "4" "D" "2262" 645 "word" "word" 77 1 893 1 "word" "vicino" 4.331 9 "derived" 1 2.6 4.984 "anza" NA
"vicinanza" "CC6" "LDF" "6" "D" "2432" 860 "word" "word" 65 1 640 1 "word" "vicino" 4.331 9 "derived" 1 2.6 4.984 "anza" NA
"vicinanza" "SP12" "LDF" "6" "S" "2432" 453 "word" "word" 31 1 531 1 "word" "vicino" 4.331 9 "derived" 1 2.6 4.984 "anza" NA
"vicinanza" "ADC28" "LDF" "4" "D" "2262" 485 "word" "word" 93 1 794 1 "word" "vicino" 4.331 9 "derived" 1 2.6 4.984 "anza" NA
"vicinanza" "ADB4" "LDF" "4" "D" "2262" 692 "word" "word" 80 1 716 1 "word" "vicino" 4.331 9 "derived" 1 2.6 4.984 "anza" NA
"vicinanza" "RE24" "LDF" "6" "S" "2432" 769 "word" "word" 93 1 879 1 "word" "vicino" 4.331 9 "derived" 1 2.6 4.984 "anza" NA
"vicinanza" "ACV34" "LDF" "4" "S" "2262" 481 "word" "word" 93 1 449 0 "word" "vicino" 4.331 9 "derived" 1 2.6 4.984 "anza" NA
"vigiliame" "AF8" "LDF" "2" "D" "1103" 658 "word" "nonword" 90 0 573 0 "nonword" "vigilia" 2.872 9 "pseudoword" 1.7 2.5 4.375 "ame" -0.0243295335010965
"vigiliame" "SDC32" "LDF" "2" "D" "1103" 827 "nonword" "nonword" 35 1 787 1 "nonword" "vigilia" 2.872 9 "pseudoword" 1.7 2.5 4.375 "ame" -0.0243295335010965
"vigiliame" "IF14" "LDF" "2" "D" "1103" 639 "nonword" "nonword" 37 1 889 1 "nonword" "vigilia" 2.872 9 "pseudoword" 1.7 2.5 4.375 "ame" -0.0243295335010965
"vigiliame" "MB38" "LDF" "2" "D" "1103" 929 "nonword" "nonword" 90 1 1182 1 "nonword" "vigilia" 2.872 9 "pseudoword" 1.7 2.5 4.375 "ame" -0.0243295335010965
"vigiliame" "MC26" "LDF" "2" "D" "1103" 655 "nonword" "nonword" 28 1 785 1 "nonword" "vigilia" 2.872 9 "pseudoword" 1.7 2.5 4.375 "ame" -0.0243295335010965
"vigiliame" "FLB20" "LDF" "2" "D" "1103" 588 "word" "nonword" 87 0 582 1 "nonword" "vigilia" 2.872 9 "pseudoword" 1.7 2.5 4.375 "ame" -0.0243295335010965
"vigiliame" "LC44" "LDF" "2" "D" "1103" 1109 "nonword" "nonword" 26 1 459 1 "nonword" "vigilia" 2.872 9 "pseudoword" 1.7 2.5 4.375 "ame" -0.0243295335010965
"vigiliame" "AR50" "LDF" "2" "D" "1103" 1226 "nonword" "nonword" 87 1 704 1 "nonword" "vigilia" 2.872 9 "pseudoword" 1.7 2.5 4.375 "ame" -0.0243295335010965
"vigiliame" "DC2" "LDF" "2" "D" "1103" 1335 "nonword" "nonword" 92 1 590 1 "nonword" "vigilia" 2.872 9 "pseudoword" 1.7 2.5 4.375 "ame" -0.0243295335010965
"viperaio" "AA18" "LDF" "6" "D" "2422" 808 "word" "word" 83 1 914 1 "word" "vipera" 2.316 8 "derived" 1.8 2.75 4.53 "aio" NA
"viperaio" "GS36" "LDF" "6" "D" "2422" 1023 "nonword" "word" 77 0 934 1 "word" "vipera" 2.316 8 "derived" 1.8 2.75 4.53 "aio" NA
"viperaio" "MV48" "LDF" "6" "D" "2422" 1741 "nonword" "word" 47 0 727 1 "word" "vipera" 2.316 8 "derived" 1.8 2.75 4.53 "aio" NA
"viperaio" "RE24" "LDF" "6" "S" "2422" 937 "nonword" "word" 43 0 892 1 "word" "vipera" 2.316 8 "derived" 1.8 2.75 4.53 "aio" NA
"viperaio" "GDL30" "LDF" "6" "D" "2422" 1079 "nonword" "word" 47 0 851 1 "word" "vipera" 2.316 8 "derived" 1.8 2.75 4.53 "aio" NA
"viperaio" "GF54" "LDF" "6" "D" "2422" 755 "word" "word" 77 1 716 1 "word" "vipera" 2.316 8 "derived" 1.8 2.75 4.53 "aio" NA
"viperaio" "ZF42" "LDF" "6" "D" "2422" 564 "nonword" "word" 30 0 564 1 "word" "vipera" 2.316 8 "derived" 1.8 2.75 4.53 "aio" NA
"viperaio" "CC6" "LDF" "6" "D" "2422" 1089 "word" "word" 29 1 616 1 "word" "vipera" 2.316 8 "derived" 1.8 2.75 4.53 "aio" NA
