"prime" "trialID" "lexicality" "target" "cluster" "freqtarget" "stemunrelated" "unrelatedfreq" "lengthtarget" "lengthprime" "relatedness" "condition" "old20target" "old20prime" "stem" "freqcluster" "subjectID" "experimentID" "rotation" "handedness" "RT" "response" "orderID" "acc" "rtPrec" "accPrec" "morphInterference" "explInterp"
"lesionaggio" 11034 "word" "lesione" "aggio" 2.556 "pantera" 2.554 7 11 "related" "morphological" 1.65 3.05 "lesion" 4.902 "ACV34" "MPF" 4 "S" 477 "word" 47 1 532 "1" -0.03021274 0.7559514
"lesionaggio" 11034 "word" "lesione" "aggio" 2.556 "pantera" 2.554 7 11 "related" "morphological" 1.65 3.05 "lesion" 4.902 "MC16" "MPF" 4 "D" 725 "word" 112 1 1053 "1" -0.03021274 0.7559514
"lesionaggio" 11034 "word" "lesione" "aggio" 2.556 "pantera" 2.554 7 11 "related" "morphological" 1.65 3.05 "lesion" 4.902 "ADB4" "MPF" 4 "D" 895 "word" 60 1 1105 "1" -0.03021274 0.7559514
"lesioneffa" 13034 "word" "lesione" "effa" 2.556 "pantera" 2.554 7 10 "related" "LF_orthog" 1.65 3.85 "lesion" 2.076 "MV48" "MPF" 6 "D" 577 "word" 73 1 1193 "1" NA NA
"lesioneffa" 13034 "word" "lesione" "effa" 2.556 "pantera" 2.554 7 10 "related" "LF_orthog" 1.65 3.85 "lesion" 2.076 "GDL30" "MPF" 6 "D" 680 "word" 71 1 908 "1" NA NA
"lesioneffa" 13034 "word" "lesione" "effa" 2.556 "pantera" 2.554 7 10 "related" "LF_orthog" 1.65 3.85 "lesion" 2.076 "GF54" "MPF" 6 "D" 444 "word" 159 1 524 "1" NA NA
"lesioneffa" 13034 "word" "lesione" "effa" 2.556 "pantera" 2.554 7 10 "related" "LF_orthog" 1.65 3.85 "lesion" 2.076 "ZF42" "MPF" 6 "D" 775 "nonword" 73 0 625 "1" NA NA
"lesioneffa" 13034 "word" "lesione" "effa" 2.556 "pantera" 2.554 7 10 "related" "LF_orthog" 1.65 3.85 "lesion" 2.076 "GS36" "MPF" 6 "D" 612 "word" 90 1 912 "1" NA NA
"lesioneffa" 13034 "word" "lesione" "effa" 2.556 "pantera" 2.554 7 10 "related" "LF_orthog" 1.65 3.85 "lesion" 2.076 "AA18" "MPF" 6 "D" 624 "word" 132 1 645 "0" NA NA
"lesioneffa" 13034 "word" "lesione" "effa" 2.556 "pantera" 2.554 7 10 "related" "LF_orthog" 1.65 3.85 "lesion" 2.076 "CC6" "MPF" 6 "D" 684 "word" 51 1 589 "1" NA NA
"lesioneffa" 13034 "word" "lesione" "effa" 2.556 "pantera" 2.554 7 10 "related" "LF_orthog" 1.65 3.85 "lesion" 2.076 "SP12" "MPF" 6 "S" 557 "word" 111 1 549 "1" NA NA
"lesioneffa" 13034 "word" "lesione" "effa" 2.556 "pantera" 2.554 7 10 "related" "LF_orthog" 1.65 3.85 "lesion" 2.076 "RE24" "MPF" 6 "S" 740 "word" 108 1 903 "1" NA NA
"lesionordo" 12034 "word" "lesione" "ordo" 2.556 "pantera" 2.554 7 10 "related" "HF_orthog" 1.65 3.6 "lesion" 4.891 "AB53" "MPF" 5 "D" 606 "word" 174 1 768 "1" NA NA
"lesionordo" 12034 "word" "lesione" "ordo" 2.556 "pantera" 2.554 7 10 "related" "HF_orthog" 1.65 3.6 "lesion" 4.891 "SP17" "MPF" 5 "D" 865 "word" 47 1 733 "1" NA NA
"lesionordo" 12034 "word" "lesione" "ordo" 2.556 "pantera" 2.554 7 10 "related" "HF_orthog" 1.65 3.6 "lesion" 4.891 "MN5" "MPF" 5 "S" 546 "word" 108 1 500 "1" NA NA
"lesionordo" 12034 "word" "lesione" "ordo" 2.556 "pantera" 2.554 7 10 "related" "HF_orthog" 1.65 3.6 "lesion" 4.891 "RS56" "MPF" 5 "D" 675 "word" 82 1 590 "1" NA NA
"lesionordo" 12034 "word" "lesione" "ordo" 2.556 "pantera" 2.554 7 10 "related" "HF_orthog" 1.65 3.6 "lesion" 4.891 "SE23" "MPF" 5 "D" 680 "word" 47 1 1321 "1" NA NA
"lesionordo" 12034 "word" "lesione" "ordo" 2.556 "pantera" 2.554 7 10 "related" "HF_orthog" 1.65 3.6 "lesion" 4.891 "MT11" "MPF" 5 "S" 632 "word" 60 1 671 "1" NA NA
"lesionordo" 12034 "word" "lesione" "ordo" 2.556 "pantera" 2.554 7 10 "related" "HF_orthog" 1.65 3.6 "lesion" 4.891 "GL47" "MPF" 5 "S" 467 "word" 43 1 0 "0" NA NA
"lesionordo" 12034 "word" "lesione" "ordo" 2.556 "pantera" 2.554 7 10 "related" "HF_orthog" 1.65 3.6 "lesion" 4.891 "SB35" "MPF" 5 "D" 680 "word" 47 1 650 "0" NA NA
"lesionordo" 12034 "word" "lesione" "ordo" 2.556 "pantera" 2.554 7 10 "related" "HF_orthog" 1.65 3.6 "lesion" 4.891 "AC29" "MPF" 5 "D" 632 "word" 89 1 652 "1" NA NA
"lesionordo" 12034 "word" "lesione" "ordo" 2.556 "pantera" 2.554 7 10 "related" "HF_orthog" 1.65 3.6 "lesion" 4.891 "SS41" "MPF" 5 "D" 573 "word" 73 1 910 "1" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "EM13" "MPF" 1 "D" 909 "nonword" 44 1 784 "0" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "AA18" "MPF" 6 "D" 666 "nonword" 39 1 568 "1" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "AF8" "MPF" 2 "D" 761 "nonword" 33 1 529 "0" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "GF54" "MPF" 6 "D" 557 "nonword" 80 1 558 "1" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "DS31" "MPF" 1 "D" 665 "nonword" 119 1 733 "0" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "MP15" "MPF" 3 "D" 738 "nonword" 33 1 654 "1" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "SP17" "MPF" 5 "D" 769 "nonword" 28 1 712 "1" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "AR50" "MPF" 2 "D" 655 "nonword" 119 1 714 "1" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "SDC32" "MPF" 2 "D" 785 "nonword" 119 1 520 "0" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "EP37" "MPF" 1 "D" 0 "NoResponse" 108 0 976 "1" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "MVT19" "MPF" 1 "D" 879 "nonword" 119 1 561 "0" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "EV51" "MPF" 3 "D" 923 "nonword" 119 1 745 "1" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "MC3" "MPF" 3 "D" 610 "nonword" 119 1 619 "1" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "MC26" "MPF" 2 "D" 661 "nonword" 141 1 688 "1" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "FC39" "MPF" 3 "S" 927 "nonword" 69 1 674 "0" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "GS36" "MPF" 6 "D" 712 "nonword" 123 1 592 "1" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "SP12" "MPF" 6 "S" 684 "nonword" 69 1 701 "1" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "AB9" "MPF" 3 "D" 693 "nonword" 119 1 976 "1" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "GP40" "MPF" 4 "D" 663 "nonword" 39 1 667 "1" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "ZF42" "MPF" 6 "D" 628 "word" 33 0 546 "0" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "FLB20" "MPF" 2 "D" 844 "nonword" 33 1 686 "1" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "LC44" "MPF" 2 "D" 690 "nonword" 165 1 636 "1" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "IF14" "MPF" 2 "D" 672 "nonword" 123 1 582 "1" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "GL47" "MPF" 5 "S" 0 "NoResponse" 143 0 537 "1" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "AB53" "MPF" 5 "D" 635 "nonword" 98 1 602 "1" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "ADC28" "MPF" 4 "D" 625 "nonword" 118 1 571 "1" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "MB38" "MPF" 2 "D" 994 "nonword" 109 1 675 "0" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "MN5" "MPF" 5 "S" 935 "nonword" 44 1 667 "1" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "AC29" "MPF" 5 "D" 953 "nonword" 156 1 859 "1" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "CS33" "MPF" 3 "D" 734 "nonword" 28 1 606 "1" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "AG25" "MPF" 1 "D" 704 "nonword" 126 1 530 "1" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "LJ22" "MPF" 4 "D" 487 "word" 108 0 593 "1" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "GDL30" "MPF" 6 "D" 741 "nonword" 81 1 716 "1" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "CC6" "MPF" 6 "D" 807 "nonword" 150 1 1049 "0" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "SB35" "MPF" 5 "D" 800 "nonword" 119 1 1106 "1" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "AV45" "MPF" 3 "D" 675 "nonword" 39 1 599 "1" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "ACV34" "MPF" 4 "S" 723 "nonword" 119 1 489 "1" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "VB10" "MPF" 4 "D" 619 "nonword" 108 1 659 "1" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "DM7" "MPF" 1 "D" 798 "nonword" 150 1 520 "1" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "MV48" "MPF" 6 "D" 817 "nonword" 33 1 670 "1" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "ADB4" "MPF" 4 "D" 1354 "nonword" 108 1 842 "1" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "MT11" "MPF" 5 "S" 618 "nonword" 108 1 489 "1" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "RE24" "MPF" 6 "S" 1168 "nonword" 44 1 639 "0" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "FD55" "MPF" 1 "D" 589 "nonword" 79 1 517 "1" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "FC52" "MPF" 4 "D" 643 "nonword" 119 1 545 "0" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "MC16" "MPF" 4 "D" 1052 "nonword" 121 1 730 "1" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "SS41" "MPF" 5 "D" 850 "nonword" 33 1 626 "1" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "DC2" "MPF" 2 "D" 636 "nonword" 108 1 677 "1" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "LM21" "MPF" 3 "D" 807 "nonword" 119 1 606 "0" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "VA49" "MPF" 1 "D" 640 "nonword" 119 1 657 "1" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "GG27" "MPF" 3 "D" 762 "nonword" 117 1 902 "1" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "AC43" "MPF" 1 "D" 896 "nonword" 67 1 668 "0" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "GC46" "MPF" 4 "D" 785 "nonword" 63 1 912 "1" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "RS56" "MPF" 5 "D" 670 "nonword" 75 1 459 "1" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "SE23" "MPF" 5 "D" 856 "word" 28 0 768 "1" NA NA
"lettecente" 31126 "nonword" "domarda" "ente" NA NA NA 7 10 "unrelated" "morphological" 1.8 2.95 "lettec" 5.879 "CF1" "MPF" 1 "D" 801 "nonword" 33 1 534 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "MB38" "MPF" 2 "D" 688 "nonword" 41 1 686 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "SB35" "MPF" 5 "D" 860 "nonword" 48 1 680 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "SE23" "MPF" 5 "D" 1277 "nonword" 45 1 762 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "GL47" "MPF" 5 "S" 0 "NoResponse" 44 0 467 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "AF8" "MPF" 2 "D" 661 "nonword" 70 1 581 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "SP12" "MPF" 6 "S" 688 "nonword" 107 1 721 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "EM13" "MPF" 1 "D" 1066 "nonword" 110 1 1034 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "RE24" "MPF" 6 "S" 996 "nonword" 110 1 699 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "SDC32" "MPF" 2 "D" 739 "nonword" 48 1 529 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "LM21" "MPF" 3 "D" 649 "nonword" 48 1 597 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "DC2" "MPF" 2 "D" 649 "nonword" 59 1 673 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "AA18" "MPF" 6 "D" 625 "nonword" 133 1 624 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "AB9" "MPF" 3 "D" 682 "nonword" 48 1 765 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "EP37" "MPF" 1 "D" 809 "nonword" 59 1 932 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "AC29" "MPF" 5 "D" 708 "nonword" 82 1 776 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "AR50" "MPF" 2 "D" 881 "word" 48 0 591 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "VB10" "MPF" 4 "D" 701 "nonword" 59 1 611 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "GP40" "MPF" 4 "D" 653 "nonword" 133 1 614 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "AV45" "MPF" 3 "D" 744 "nonword" 156 1 769 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "AB53" "MPF" 5 "D" 670 "nonword" 163 1 536 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "EV51" "MPF" 3 "D" 635 "nonword" 48 1 700 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "MC16" "MPF" 4 "D" 785 "nonword" 106 1 723 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "AG25" "MPF" 1 "D" 710 "nonword" 74 1 499 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "GG27" "MPF" 3 "D" 746 "nonword" 82 1 605 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "FC52" "MPF" 4 "D" 570 "nonword" 48 1 742 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "SS41" "MPF" 5 "D" 504 "word" 70 0 482 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "ACV34" "MPF" 4 "S" 640 "nonword" 48 1 477 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "LJ22" "MPF" 4 "D" 912 "nonword" 59 1 0 "0" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "FLB20" "MPF" 2 "D" 661 "nonword" 70 1 727 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "ZF42" "MPF" 6 "D" 753 "nonword" 70 1 676 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "GS36" "MPF" 6 "D" 912 "nonword" 89 1 496 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "MC26" "MPF" 2 "D" 620 "nonword" 51 1 566 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "DS31" "MPF" 1 "D" 690 "nonword" 48 1 549 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "FC39" "MPF" 3 "S" 1011 "nonword" 107 1 930 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "SP17" "MPF" 5 "D" 856 "nonword" 45 1 577 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "GDL30" "MPF" 6 "D" 854 "nonword" 72 1 680 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "VA49" "MPF" 1 "D" 795 "nonword" 48 1 511 "0" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "MT11" "MPF" 5 "S" 671 "nonword" 59 1 713 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "CC6" "MPF" 6 "D" 626 "nonword" 47 1 655 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "MV48" "MPF" 6 "D" 692 "nonword" 70 1 872 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "CF1" "MPF" 1 "D" 617 "nonword" 70 1 734 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "MC3" "MPF" 3 "D" 994 "nonword" 48 1 822 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "CS33" "MPF" 3 "D" 813 "nonword" 45 1 508 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "LC44" "MPF" 2 "D" 758 "nonword" 41 1 663 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "FD55" "MPF" 1 "D" 555 "nonword" 160 1 536 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "DM7" "MPF" 1 "D" 716 "nonword" 47 1 860 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "AC43" "MPF" 1 "D" 679 "nonword" 43 1 1185 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "IF14" "MPF" 2 "D" 711 "nonword" 89 1 609 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "MVT19" "MPF" 1 "D" 757 "nonword" 48 1 781 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "GC46" "MPF" 4 "D" 638 "nonword" 132 1 573 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "GF54" "MPF" 6 "D" 513 "nonword" 155 1 439 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "ADB4" "MPF" 4 "D" 1105 "nonword" 59 1 1255 "1" NA NA
"lidebete" 33113 "nonword" "lidea" "bete" NA NA NA 5 8 "related" "LF_orthog" 1.6 2.8 "lide" 2.818 "ADC28" "MPF" 4 "D" 581 "nonword" 20 1 856 "1" NA NA
